ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,cumulative,cumulative_lower,cumulative_upper
2013-04-01,-117549.70855644149,-16956353.975127432,15331684.849523334,-117549.70855644149,-117549.70855644149,0.08918896969554216,0.08918896969554216,0.08918896969554216,-1.0393233528042207,-1.0393233528042207,-1.0393233528042207,-1.1285123224997629,-1.1285123224997629,-1.1285123224997629,0.0,0.0,0.0,4622.448661598272,,,
2013-05-01,-108015.85994562789,-16029240.417434044,17154901.58285848,-108015.85994562789,-108015.85994562789,0.20256130752186433,0.20256130752186433,0.20256130752186433,-0.7783584318120473,-0.7783584318120473,-0.7783584318120473,-0.9809197393339117,-0.9809197393339117,-0.9809197393339117,0.0,0.0,0.0,-23940.80458751923,,,
2013-06-01,-98164.21933226637,-18072647.826380707,15848778.724101337,-98164.21933226637,-98164.21933226637,0.08918896969571885,0.08918896969571885,0.08918896969571885,6.035988259362501,6.035988259362501,6.035988259362501,5.946799289666782,5.946799289666782,5.946799289666782,0.0,0.0,0.0,-690682.2947113116,,,
2013-07-01,-88630.3735774003,-17050923.250328206,16295354.069737734,-88630.3735774003,-88630.3735774003,0.2025613075220391,0.2025613075220391,0.2025613075220391,-0.849465330516101,-0.849465330516101,-0.849465330516101,-1.0520266380381398,-1.0520266380381398,-1.0520266380381398,0.0,0.0,0.0,-13341.943992708453,,,
2013-08-01,-78778.73296403876,-17179059.320717454,15816177.26834747,-78778.73296403876,-78778.73296403876,0.0891889696949253,0.0891889696949253,0.0891889696949253,-0.8133780269610192,-0.8133780269610192,-0.8133780269610192,-0.9025669966559445,-0.9025669966559445,-0.9025669966559445,0.0,0.0,0.0,-14701.842579259906,,,
2013-09-01,-68927.0923506772,-16110037.003998388,16002572.348029185,-68927.0923506772,-68927.0923506772,-0.03654301039193092,-0.03654301039193092,-0.03654301039193092,-0.41614565012917926,-0.41614565012917926,-0.41614565012917926,-0.37960263973724834,-0.37960263973724834,-0.37960263973724834,0.0,0.0,0.0,-40243.38269289066,,,
2013-10-01,-59393.24659581113,-15529112.035521949,15843403.59756868,-59393.24659581113,-59393.24659581113,0.08918896969510202,0.08918896969510202,0.08918896969510202,-0.24397070779490293,-0.24397070779490293,-0.24397070779490293,-0.33315967749000497,-0.33315967749000497,-0.33315967749000497,0.0,0.0,0.0,-44903.034185593875,,,
2013-11-01,-49541.60805325569,-16521476.225730857,16497780.66385866,-49541.60805325569,-49541.60805325569,-0.03654301039094894,-0.03654301039094894,-0.03654301039094894,-0.1454940460253004,-0.1454940460253004,-0.1454940460253004,-0.1089510356343514,-0.1089510356343514,-0.1089510356343514,0.0,0.0,0.0,-42333.59905098791,,,
2013-12-01,-40007.76430239553,-15291842.37934099,16142519.374083657,-40007.76430239553,-40007.76430239553,0.08918896969527874,0.08918896969527874,0.08918896969527874,0.1943074548298126,0.1943074548298126,0.1943074548298126,0.10511848513453381,0.10511848513453381,0.10511848513453381,0.0,0.0,0.0,-47781.571157425045,,,
2014-01-01,-30156.12575984014,-16423496.581417853,16041770.845615504,-30156.12575984014,-30156.12575984014,-0.03654301039089691,-0.03654301039089691,-0.03654301039089691,0.005844289608950337,0.005844289608950337,0.005844289608950337,0.04238729999984736,0.04238729999984736,0.04238729999984736,0.0,0.0,0.0,-30332.366892264574,,,
2014-02-01,-20304.487217284655,-16319705.751030702,16986289.642055698,-20304.487217284655,-20304.487217284655,-0.13945805144450169,-0.13945805144450169,-0.13945805144450169,-0.6183771330670638,-0.6183771330670638,-0.6183771330670638,-0.47891908162256197,-0.47891908162256197,-0.47891908162256197,0.0,0.0,0.0,-7748.6566234633265,,,
2014-03-01,-11406.233049815191,-17239423.813510314,15559965.399070434,-11406.233049815191,-11406.233049815191,0.26549636163901585,0.26549636163901585,0.26549636163901585,-0.457844158682874,-0.457844158682874,-0.457844158682874,-0.7233405203218898,-0.7233405203218898,-0.7233405203218898,0.0,0.0,0.0,-6183.955875381764,,,
2014-04-01,-1554.5945072597988,-15510043.04595174,15492312.103283474,-1554.5945072597988,-1554.5945072597988,0.26939969839839006,0.26939969839839006,0.26939969839839006,-0.8545219089285955,-0.8545219089285955,-0.8545219089285955,-1.1239216073269855,-1.1239216073269855,-1.1239216073269855,0.0,0.0,0.0,-226.15944130624624,,,
2014-05-01,7979.255840593283,-16030292.054450579,16263625.247604221,7979.255840593283,7979.255840593283,0.2654963616388514,0.2654963616388514,0.2654963616388514,-0.6692143557805128,-0.6692143557805128,-0.6692143557805128,-0.9347107174193643,-0.9347107174193643,-0.9347107174193643,0.0,0.0,0.0,2639.423283622755,,,
2014-06-01,17830.90120004139,-16470969.065427598,16772426.6199103,17830.90120004139,17830.90120004139,0.26939969839868827,0.26939969839868827,0.26939969839868827,6.2105063468094075,6.2105063468094075,6.2105063468094075,5.941106648410719,5.941106648410719,5.941106648410719,0.0,0.0,0.0,128569.82627222993,,,
2014-07-01,27364.751547894473,-16575351.95123521,15151807.883466966,27364.751547894473,27364.751547894473,0.26549636163914336,0.26549636163914336,0.26549636163914336,-0.8273039580250829,-0.8273039580250829,-0.8273039580250829,-1.0928003196642262,-1.0928003196642262,-1.0928003196642262,0.0,0.0,0.0,4725.78428194836,,,
2014-08-01,37216.39690734253,-15881731.995603316,16604928.325830227,37216.39690734253,37216.39690734253,0.26939969839879446,0.26939969839879446,0.26939969839879446,-0.6343182656952964,-0.6343182656952964,-0.6343182656952964,-0.9037179640940909,-0.9037179640940909,-0.9037179640940909,0.0,0.0,0.0,13609.356565649226,,,
2014-09-01,47068.042266790726,-16493082.810988415,15855514.878138563,47068.042266790726,47068.042266790726,0.202561307521879,0.202561307521879,0.202561307521879,-0.16538083763086076,-0.16538083763086076,-0.16538083763086076,-0.36794214515273976,-0.36794214515273976,-0.36794214515273976,0.0,0.0,0.0,39283.89001106412,,,
2014-10-01,56601.894715087255,-16820215.896856427,16497607.851316115,56601.894715087255,56601.894715087255,0.26939969839887484,0.26939969839887484,0.26939969839887484,-0.04960288553366643,-0.04960288553366643,-0.04960288553366643,-0.3190025839325412,-0.3190025839325412,-0.3190025839325412,0.0,0.0,0.0,53794.27741054614,,,
2014-11-01,66453.54224499359,-16816813.69935147,16899203.093511503,66453.54224499359,66453.54224499359,0.20256130752203516,0.20256130752203516,0.20256130752203516,0.10655780752242938,0.10655780752242938,0.10655780752242938,-0.09600349999960572,-0.09600349999960572,-0.09600349999960572,0.0,0.0,0.0,73534.68600871925,,,
2014-12-01,75987.39469328994,-16864316.53357103,16565603.159982936,75987.39469328994,75987.39469328994,0.2693996983989682,0.2693996983989682,0.2693996983989682,0.3751071721897244,0.3751071721897244,0.3751071721897244,0.10570747379075618,0.10570747379075618,0.10570747379075618,0.0,0.0,0.0,104490.81143875439,,,
2015-01-01,85839.04222319636,-17631303.675238352,16051432.934882816,85839.04222319636,85839.04222319636,0.20256130752219126,0.20256130752219126,0.20256130752219126,0.23602967527410715,0.23602967527410715,0.23602967527410715,0.03346836775191586,0.03346836775191586,0.03346836775191586,0.0,0.0,0.0,106099.60348497776,,,
2015-02-01,95690.68975310269,-14776182.726462705,16778321.026117276,95690.68975310269,95690.68975310269,0.08918896969649312,0.08918896969649312,0.08918896969649312,-0.4031606454192835,-0.4031606454192835,-0.4031606454192835,-0.49234961511577663,-0.49234961511577663,-0.49234961511577663,0.0,0.0,0.0,57111.969511625386,,,
2015-03-01,104588.95203817934,-15605184.274595607,15995988.707974643,104588.95203817934,104588.95203817934,0.034670890988036135,0.034670890988036135,0.034670890988036135,-0.700724506262294,-0.700724506262294,-0.700724506262294,-0.7353953972503301,-0.7353953972503301,-0.7353953972503301,0.0,0.0,0.0,31300.910260735374,,,
2015-04-01,114440.60063451459,-15973541.302580267,15621056.155162672,114440.60063451459,114440.60063451459,0.1833196543631403,0.1833196543631403,0.1833196543631403,-0.9347380538787107,-0.9347380538787107,-0.9347380538787107,-1.118057708241851,-1.118057708241851,-1.118057708241851,0.0,0.0,0.0,7468.61631269768,,,
2015-05-01,123974.45411483891,-16435648.49867647,16363358.586136032,123974.45411483891,123974.45411483891,0.03467089098786155,0.03467089098786155,0.03467089098786155,-0.8533015804884475,-0.8533015804884475,-0.8533015804884475,-0.887972471476309,-0.887972471476309,-0.887972471476309,0.0,0.0,0.0,18186.856478454352,,,
2015-06-01,133826.10271117417,-15612669.098049652,15705259.474339968,133826.10271117417,133826.10271117417,0.1833196543630496,0.1833196543630496,0.1833196543630496,6.114506247957937,6.114506247957937,6.114506247957937,5.931186593594889,5.931186593594889,5.931186593594889,0.0,0.0,0.0,952106.6438785093,,,
2015-07-01,143359.95619149838,-16875067.32295845,15534833.846574005,143359.95619149838,143359.95619149838,0.034670890987705066,0.034670890987705066,0.034670890987705066,-1.0976668573067443,-1.0976668573067443,-1.0976668573067443,-1.1323377482944494,-1.1323377482944494,-1.1323377482944494,0.0,0.0,0.0,-14001.516384856184,,,
2015-08-01,153211.60478783358,-16231814.892614536,16689198.43305017,153211.60478783358,153211.60478783358,0.18331965436295894,0.18331965436295894,0.18331965436295894,-0.7202751392252089,-0.7202751392252089,-0.7202751392252089,-0.9035947935881676,-0.9035947935881676,-0.9035947935881676,0.0,0.0,0.0,42857.094818359066,,,
2015-09-01,163063.25351248274,-16228886.589312078,17264737.267719403,163063.25351248274,163063.25351248274,0.2654963616390004,0.2654963616390004,0.2654963616390004,-0.09020900913469432,-0.09020900913469432,-0.09020900913469432,-0.3557053707736947,-0.3557053707736947,-0.3557053707736947,0.0,0.0,0.0,148353.4789868422,,,
2015-10-01,172597.10711698202,-16157657.70519766,15854750.875705577,172597.10711698202,172597.10711698202,0.18331965436286823,0.18331965436286823,0.18331965436286823,-0.12141089024193602,-0.12141089024193602,-0.12141089024193602,-0.30473054460480437,-0.30473054460480437,-0.30473054460480437,0.0,0.0,0.0,151641.93868872646,,,
2015-11-01,182448.75584163115,-16598051.887901418,14550589.610936318,182448.75584163115,182448.75584163115,0.2654963616388419,0.2654963616388419,0.2654963616388419,0.1820952660908277,0.1820952660908277,0.1820952660908277,-0.08340109554801406,-0.08340109554801406,-0.08340109554801406,0.0,0.0,0.0,215671.81058455343,,,
2015-12-01,191982.6094461303,-16554311.435839439,17268279.320617516,191982.6094461303,191982.6094461303,0.1833196543631029,0.1833196543631029,0.1833196543631029,0.28894637029489256,0.28894637029489256,0.28894637029489256,0.10562671593178946,0.10562671593178946,0.10562671593178946,0.0,0.0,0.0,247455.2876053316,,,
2016-01-01,201834.2581707795,-15831162.539059732,16236238.120467022,201834.2581707795,201834.2581707795,0.26549636163912793,0.26549636163912793,0.26549636163912793,0.2895075108443293,0.2895075108443293,0.2895075108443293,0.024011149205201254,0.024011149205201254,0.024011149205201254,0.0,0.0,0.0,260266.7918569136,,,
2016-02-01,211685.90689542863,-16386543.7627244,14979030.496691598,211685.90689542863,211685.90689542863,0.2693996983992203,0.2693996983992203,0.2693996983992203,-0.23640427644634926,-0.23640427644634926,-0.23640427644634926,-0.5058039748455696,-0.5058039748455696,-0.5058039748455696,0.0,0.0,0.0,161642.45324192557,,,
2016-03-01,220901.94691655532,-16175479.56705114,15824880.852157468,220901.94691655532,220901.94691655532,0.03467089098808726,0.03467089098808726,0.03467089098808726,-0.6625062981004803,-0.6625062981004803,-0.6625062981004803,-0.6971771890885676,-0.6971771890885676,-0.6971771890885676,0.0,0.0,0.0,74553.01582167944,,,
2016-04-01,230753.57590465626,-15878322.295298437,17613682.717213262,230753.57590465626,230753.57590465626,0.18331965436324738,0.18331965436324738,0.18331965436324738,-0.9484927291726254,-0.9484927291726254,-0.9484927291726254,-1.1318123835358729,-1.1318123835358729,-1.1318123835358729,0.0,0.0,0.0,11885.486928506274,,,
2016-05-01,240287.41040927012,-16097435.124613186,15741017.218834326,240287.41040927012,240287.41040927012,0.03467089098865628,0.03467089098865628,0.03467089098865628,-0.99182954050569,-0.99182954050569,-0.99182954050569,-1.0265004314943464,-1.0265004314943464,-1.0265004314943464,0.0,0.0,0.0,1963.2585537415714,,,
2016-06-01,250139.03939737106,-13786508.05099439,17468161.671492603,250139.03939737106,250139.03939737106,0.18331965436347872,0.18331965436347872,0.18331965436347872,6.131578404065154,6.131578404065154,6.131578404065154,5.948258749701676,5.948258749701676,5.948258749701676,0.0,0.0,0.0,1783886.1713798943,,,
2016-07-01,259672.87390198486,-16108526.782715168,16052606.318425255,259672.87390198486,259672.87390198486,0.03467089098849074,0.03467089098849074,0.03467089098849074,-0.9754427872211352,-0.9754427872211352,-0.9754427872211352,-1.0101136782096258,-1.0101136782096258,-1.0101136782096258,0.0,0.0,0.0,6376.8420173103705,,,
2016-08-01,269524.505299278,-17148367.733462144,15081312.287347311,269524.505299278,269524.505299278,0.1833196543630643,0.1833196543630643,0.1833196543630643,-0.7168336200576726,-0.7168336200576726,-0.7168336200576726,-0.900153274420737,-0.900153274420737,-0.900153274420737,0.0,0.0,0.0,76320.27847134319,,,
2016-09-01,279376.1366965711,-16205967.188275257,16171883.042705962,279376.1366965711,279376.1366965711,0.26549636163914825,0.26549636163914825,0.26549636163914825,-0.1251705452851783,-0.1251705452851783,-0.1251705452851783,-0.39066690692432654,-0.39066690692432654,-0.39066690692432654,0.0,0.0,0.0,244406.47332659474,,,
2016-10-01,288909.9735326612,-15682457.777284099,15264895.347737124,288909.9735326612,288909.9735326612,0.18331965436297532,0.18331965436297532,0.18331965436297532,-0.16385337814013357,-0.16385337814013357,-0.16385337814013357,-0.3471730325031089,-0.3471730325031089,-0.3471730325031089,0.0,0.0,0.0,241571.0983909581,,,
2016-11-01,298761.60492995434,-16448970.486026673,16037333.840093,298761.60492995434,298761.60492995434,0.26549636163898377,0.26549636163898377,0.26549636163898377,0.14327806252523737,0.14327806252523737,0.14327806252523737,-0.12221829911374646,-0.12221829911374646,-0.12221829911374646,0.0,0.0,0.0,341567.5888412486,,,
2016-12-01,308295.4417660445,-16015715.682546124,16830314.526354287,308295.4417660445,308295.4417660445,0.18331965436320669,0.18331965436320669,0.18331965436320669,0.28718138254779324,0.28718138254779324,0.28718138254779324,0.10386172818458661,0.10386172818458661,0.10386172818458661,0.0,0.0,0.0,396832.15296559985,,,
2017-01-01,318147.0731633376,-15457177.00721226,16657395.267780198,318147.0731633376,318147.0731633376,0.2654963616389873,0.2654963616389873,0.2654963616389873,0.31624419688221683,0.31624419688221683,0.31624419688221683,0.05074783524322951,0.05074783524322951,0.05074783524322951,0.0,0.0,0.0,418759.2388063052,,,
2017-02-01,327999.8658375882,-16280006.589858612,16692911.846106261,327999.8658375882,327999.8658375882,0.26939969839855543,0.26939969839855543,0.26939969839855543,-0.19614347567792514,-0.19614347567792514,-0.19614347567792514,-0.4655431740764806,-0.4655431740764806,-0.4655431740764806,0.0,0.0,0.0,263664.83213031053,,,
2017-03-01,336899.1624465886,-15931844.412370821,15803376.83247034,336899.1624465886,336899.1624465886,-0.33570860098484734,-0.33570860098484734,-0.33570860098484734,-1.0463032114431137,-1.0463032114431137,-1.0463032114431137,-0.7105946104582664,-0.7105946104582664,-0.7105946104582664,0.0,0.0,0.0,-15599.513153772294,,,
2017-04-01,346751.9551208392,-16158311.903084353,15740360.422078194,346751.9551208392,346751.9551208392,-0.15150357002915293,-0.15150357002915293,-0.15150357002915293,-1.2800158925287881,-1.2800158925287881,-1.2800158925287881,-1.1285123224996352,-1.1285123224996352,-1.1285123224996352,0.0,0.0,0.0,-97096.05819926407,,,
2017-05-01,356286.9157733397,-16001238.452246254,15083952.413043614,356286.9157733397,356286.9157733397,-0.3357086009859461,-0.3357086009859461,-0.3357086009859461,-1.316628340319534,-1.316628340319534,-1.316628340319534,-0.9809197393335878,-0.9809197393335878,-0.9809197393335878,0.0,0.0,0.0,-112810.53481887815,,,
2017-06-01,366139.7084475902,-14153086.022269066,18292737.016549103,366139.7084475902,366139.7084475902,-0.15150357002843104,-0.15150357002843104,-0.15150357002843104,5.79529571963833,5.79529571963833,5.79529571963833,5.946799289666761,5.946799289666761,5.946799289666761,0.0,0.0,0.0,2488027.5936035356,,,
2017-07-01,375674.81057675363,-15582663.613928972,15908666.224098058,375674.81057675363,375674.81057675363,-0.33570860098520605,-0.33570860098520605,-0.33570860098520605,-1.3877352390236188,-1.3877352390236188,-1.3877352390236188,-1.052026638038413,-1.052026638038413,-1.052026638038413,0.0,0.0,0.0,-145662.3624741303,,,
2017-08-01,385527.7494435558,-15455776.950855115,16269316.491796209,385527.7494435558,385527.7494435558,-0.15150357002861725,-0.15150357002861725,-0.15150357002861725,-1.0540705666843362,-1.0540705666843362,-1.0540705666843362,-0.9025669966557189,-0.9025669966557189,-0.9025669966557189,0.0,0.0,0.0,-20845.703884949835,,,
2017-09-01,395380.688310358,-16356378.675280256,15641744.321581421,395380.688310358,395380.688310358,0.034670890988385356,0.034670890988385356,0.034670890988385356,-0.34493174874852867,-0.34493174874852867,-0.34493174874852867,-0.379602639736914,-0.379602639736914,-0.379602639736914,0.0,0.0,0.0,259001.3360700693,,,
2017-10-01,404915.79043952154,-16891125.026187997,16719196.20737542,404915.79043952154,404915.79043952154,-0.15150357002854575,-0.15150357002854575,-0.15150357002854575,-0.48466324751834594,-0.48466324751834594,-0.48466324751834594,-0.3331596774898002,-0.3331596774898002,-0.3331596774898002,0.0,0.0,0.0,208667.98847364503,,,
2017-11-01,414768.7293063237,-15467323.63638545,17533930.850635428,414768.7293063237,414768.7293063237,0.034670890988228814,0.034670890988228814,0.034670890988228814,-0.07428014464614238,-0.07428014464614238,-0.07428014464614238,-0.10895103563437111,-0.10895103563437111,-0.10895103563437111,0.0,0.0,0.0,383959.6480987533,,,
2017-12-01,424303.831435487,-15539553.983206032,16298372.226018978,424303.831435487,424303.831435487,-0.1515035700277927,-0.1515035700277927,-0.1515035700277927,-0.046385084893258766,-0.046385084893258766,-0.046385084893258766,0.10511848513453392,0.10511848513453392,0.10511848513453392,0.0,0.0,0.0,404622.462193817,,,
2018-01-01,434157.5820620928,-16071621.620889885,16733862.434424112,434157.5820620928,434157.5820620928,0.03467089098877982,0.03467089098877982,0.03467089098877982,0.07705819098892258,0.07705819098892258,0.07705819098892258,0.042387300000142625,0.042387300000142625,0.042387300000142625,0.0,0.0,0.0,467612.97993992234,,,
2018-02-01,444011.3326886985,-14393423.613105478,16229966.34004751,444011.3326886985,444011.3326886985,0.18331965436322306,0.18331965436322306,0.18331965436322306,-0.29559942725928334,-0.29559942725928334,-0.29559942725928334,-0.4789190816225064,-0.4789190816225064,-0.4789190816225064,0.0,0.0,0.0,312761.8370492881,,,
2018-03-01,452911.49454498745,-15474340.051651005,15809269.284493895,452911.49454498745,452911.49454498745,-0.544587356984835,-0.544587356984835,-0.544587356984835,-1.2679278773069727,-1.2679278773069727,-1.2679278773069727,-0.7233405203221376,-0.7233405203221376,-0.7233405203221376,0.0,0.0,0.0,-121347.61534136701,,,
2018-04-01,462765.24517159315,-15512931.631014975,16525676.107567485,462765.24517159315,462765.24517159315,-0.477331992758229,-0.477331992758229,-0.477331992758229,-1.601253600084877,-1.601253600084877,-1.601253600084877,-1.1239216073266478,-1.1239216073266478,-1.1239216073266478,0.0,0.0,0.0,-278239.2696535811,,,
2018-05-01,472301.1328747598,-15414439.368989557,16652811.394256717,472301.1328747598,472301.1328747598,-0.5445873569848771,-0.5445873569848771,-0.5445873569848771,-1.4792980744041082,-1.4792980744041082,-1.4792980744041082,-0.9347107174192312,-0.9347107174192312,-0.9347107174192312,0.0,0.0,0.0,-226373.02352575122,,,
2018-06-01,483457.58952525555,-13179284.866330748,20750171.409606714,483457.58952525555,483457.58952525555,-0.4773319927583608,-0.4773319927583608,-0.4773319927583608,5.4637746556523,5.4637746556523,5.4637746556523,5.941106648410662,5.941106648410662,5.941106648410662,0.0,0.0,0.0,3124960.9142561,,,
2018-07-01,494254.16047734825,-16314062.220642075,16109497.555142658,494254.16047734825,494254.16047734825,-0.5445873569849194,-0.5445873569849194,-0.5445873569849194,-1.637387676649079,-1.637387676649079,-1.637387676649079,-1.0928003196641594,-1.0928003196641594,-1.0928003196641594,0.0,0.0,0.0,-315031.511020798,,,
2018-08-01,505410.6171278438,-16735679.569920676,16579132.036650602,505410.6171278438,505410.6171278438,-0.47733199275782556,-0.47733199275782556,-0.47733199275782556,-1.3810499568515908,-1.3810499568515908,-1.3810499568515908,-0.9037179640937654,-0.9037179640937654,-0.9037179640937654,0.0,0.0,0.0,-192586.69384890076,,,
2018-09-01,516567.0737783397,-16303709.221342687,15512750.914585287,516567.0737783397,516567.0737783397,-0.33570860098450017,-0.33570860098450017,-0.33570860098450017,-0.7036507461375814,-0.7036507461375814,-0.7036507461375814,-0.3679421451530812,-0.3679421451530812,-0.3679421451530812,0.0,0.0,0.0,153084.2668841039,,,
2018-10-01,527363.6447304321,-16119329.09638574,16880727.423385404,527363.6447304321,527363.6447304321,-0.4773319927579811,-0.4773319927579811,-0.4773319927579811,-0.7963345766906607,-0.7963345766906607,-0.7963345766906607,-0.31900258393267955,-0.31900258393267955,-0.31900258393267955,0.0,0.0,0.0,107405.7399419795,,,
2018-11-01,538520.101380928,-14687662.936136521,16995990.13805591,538520.101380928,538520.101380928,-0.33570860098559907,-0.33570860098559907,-0.33570860098559907,-0.43171210098508006,-0.43171210098508006,-0.43171210098508006,-0.09600349999948093,-0.09600349999948093,-0.09600349999948093,0.0,0.0,0.0,306034.45699106925,,,
2018-12-01,549499.6454826082,-16330886.673319884,16529813.3476214,549499.6454826082,549499.6454826082,-0.4773319927581129,-0.4773319927581129,-0.4773319927581129,-0.37162451896735504,-0.37162451896735504,-0.37162451896735504,0.10570747379075773,0.10570747379075773,0.10570747379075773,0.0,0.0,0.0,345292.1040574018,,,
2019-01-01,560845.1743876778,-15170346.10061519,16637405.396649985,560845.1743876778,560845.1743876778,-0.33570860098490024,-0.33570860098490024,-0.33570860098490024,-0.3022402332332069,-0.3022402332332069,-0.3022402332332069,0.03346836775169326,0.03346836775169326,0.03346836775169326,0.0,0.0,0.0,391335.1980730275,,,
2019-02-01,572190.7032927477,-15819799.673895294,16571205.457347786,572190.7032927477,572190.7032927477,-0.15150357002825027,-0.15150357002825027,-0.15150357002825027,-0.6438531851439103,-0.6438531851439103,-0.6438531851439103,-0.49234961511566,-0.49234961511566,-0.49234961511566,0.0,0.0,0.0,203783.89646797796,,,
2019-03-01,582438.2777876492,-16820093.63200726,17057947.646553643,582438.2777876492,582438.2777876492,-0.41673577648422033,-0.41673577648422033,-0.41673577648422033,-1.1521311737344628,-1.1521311737344628,-1.1521311737344628,-0.7353953972502427,-0.7353953972502427,-0.7353953972502427,0.0,0.0,0.0,-88607.01882771419,,,
2019-04-01,593783.8066927186,-16509979.161639491,14878736.631152984,593783.8066927186,593783.8066927186,-0.5224755463139402,-0.5224755463139402,-0.5224755463139402,-1.6405332545557778,-1.6405332545557778,-1.6405332545557778,-1.1180577082418375,-1.1180577082418375,-1.1180577082418375,0.0,0.0,0.0,-380338.2742034059,,,
2019-05-01,615445.4433071548,-15799485.275975144,15381228.714721102,615445.4433071548,615445.4433071548,-0.41673577648336796,-0.41673577648336796,-0.41673577648336796,-1.3047082479597663,-1.3047082479597663,-1.3047082479597663,-0.8879724714763984,-0.8879724714763984,-0.8879724714763984,0.0,0.0,0.0,-187531.30274494478,,,
2019-06-01,637829.1344754056,-12427437.297814272,21717070.947092116,637829.1344754056,637829.1344754056,-0.5224755463138604,-0.5224755463138604,-0.5224755463138604,5.408711047281048,5.408711047281048,5.408711047281048,5.931186593594909,5.931186593594909,5.931186593594909,0.0,0.0,0.0,4087662.6203902406,,,
2019-07-01,659490.771089842,-16042160.265379304,16164132.166769153,659490.771089842,659490.771089842,-0.41673577648324694,-0.41673577648324694,-0.41673577648324694,-1.549073524777657,-1.549073524777657,-1.549073524777657,-1.1323377482944104,-1.1323377482944104,-1.1323377482944104,0.0,0.0,0.0,-362108.9222406345,,,
2019-08-01,681874.4622580924,-17568217.749052774,16118784.648323935,681874.4622580924,681874.4622580924,-0.5224755463138037,-0.5224755463138037,-0.5224755463138037,-1.4260703399019796,-1.4260703399019796,-1.4260703399019796,-0.9035947935881761,-0.9035947935881761,-0.9035947935881761,0.0,0.0,0.0,-290526.483904785,,,
2019-09-01,704258.1534263433,-14692306.726920381,16048217.711936574,704258.1534263433,704258.1534263433,-0.5445873569847794,-0.5445873569847794,-0.5445873569847794,-0.900292727758655,-0.900292727758655,-0.900292727758655,-0.35570537077387565,-0.35570537077387565,-0.35570537077387565,0.0,0.0,0.0,70219.65943186735,,,
2019-10-01,725919.7900407799,-16558319.867880002,15523483.263688872,725919.7900407799,725919.7900407799,-0.5224755463138506,-0.5224755463138506,-0.5224755463138506,-0.8272060909187978,-0.8272060909187978,-0.8272060909187978,-0.30473054460494714,-0.30473054460494714,-0.30473054460494714,0.0,0.0,0.0,125434.51820055189,,,
2019-11-01,761216.5750645116,-15939655.601762507,17250469.266563892,761216.5750645116,761216.5750645116,-0.5445873569847971,-0.5445873569847971,-0.5445873569847971,-0.6279884525327857,-0.6279884525327857,-0.6279884525327857,-0.08340109554798864,-0.08340109554798864,-0.08340109554798864,0.0,0.0,0.0,283181.3560474419,,,
2019-12-01,795374.7541197361,-14895452.582598502,17608606.243789706,795374.7541197361,795374.7541197361,-0.522475546313794,-0.522475546313794,-0.522475546313794,-0.41684883038202303,-0.41684883038202303,-0.41684883038202303,0.10562671593177103,0.10562671593177103,0.10562671593177103,0.0,0.0,0.0,463823.718149535,,,
2020-01-01,830671.5391434679,-15349584.914702883,16853202.42339566,830671.5391434679,830671.5391434679,-0.5445873569848394,-0.5445873569848394,-0.5445873569848394,-0.5205762077793545,-0.5205762077793545,-0.5205762077793545,0.02401114920548475,0.02401114920548475,0.02401114920548475,0.0,0.0,0.0,398243.6993859217,,,
2020-02-01,865968.3241671998,-15549297.904703163,16791378.90141892,865968.3241671998,865968.3241671998,-0.47733199275763005,-0.47733199275763005,-0.47733199275763005,-0.9831359676031304,-0.9831359676031304,-0.9831359676031304,-0.5058039748455002,-0.5058039748455002,-0.5058039748455002,0.0,0.0,0.0,14603.71787341855,,,
2020-03-01,898987.8972539156,-15737565.539403765,15594171.718709085,898987.8972539156,898987.8972539156,-0.4167357764833384,-0.4167357764833384,-0.4167357764833384,-1.1139129655720021,-1.1139129655720021,-1.1139129655720021,-0.6971771890886638,-0.6971771890886638,-0.6971771890886638,0.0,0.0,0.0,-102406.37738953189,,,
2020-04-01,981622.8882407069,-17591305.774976477,16622993.819218013,981622.8882407069,981622.8882407069,-0.5224755463139343,-0.5224755463139343,-0.5224755463139343,-1.6542879298498012,-1.6542879298498012,-1.6542879298498012,-1.131812383535867,-1.131812383535867,-1.131812383535867,0.0,0.0,0.0,-642264.0074401948,,,
2020-05-01,1061592.2343569575,-16661129.660041872,14938605.711618843,1061592.2343569575,1061592.2343569575,-0.41673577648319793,-0.41673577648319793,-0.41673577648319793,-1.443236207977415,-1.443236207977415,-1.443236207977415,-1.0265004314942172,-1.0265004314942172,-1.0265004314942172,0.0,0.0,0.0,-470536.1163746491,,,
2020-06-01,1144227.2253437487,-8130016.215537195,23870437.94217504,1144227.2253437487,1144227.2253437487,-0.5224755463138775,-0.5224755463138775,-0.5224755463138775,5.425783203387807,5.425783203387807,5.425783203387807,5.948258749701685,5.948258749701685,5.948258749701685,0.0,0.0,0.0,7352556.085472896,,,
